threat_name,sig_type,sig_data
"_!Cinmus.F","SIGNATURE_TYPE_PEHSTR","090009000700000400220100446F535353657475702E444C4C0044657350726F00446F53535365747570000001000C4669727374496E7374616C6C010006766572696F6E010013646464642C204D4D4D4D2064642C20797979790100124765744C617374416374697665506F7075700100163C70726F6772616D206E616D6520756E6B6E6F776E3E01000C4372656174654D75746578410000"
"_!Cinmus.F","SIGNATURE_TYPE_THREAT_END","BBDC0100"
"MonitoringTool:Win32/Demonkey","SIGNATURE_TYPE_THREAT_BEGIN","51DF0100000001000C001D004D6F6E69746F72696E67546F6F6C3A57696E33322F44656D6F6E6B657900000140058232000400"
"MonitoringTool:Win32/Demonkey","SIGNATURE_TYPE_PEHSTR","0C000C000600000500E0530059005300540045004D005C0043006F006E00740072006F006C005300650074003000300031005C00530065007200760069006300650073005C005300680061007200650064004100630063006500730073005C0050006100720061006D00650074006500720073005C004600690072006500770061006C006C0050006F006C006900630079005C005300740061006E006400610072006400500072006F00660069006C0065005C0041007500740068006F00720069007A00650064004100700070006C00690063006100740069006F006E0073005C004C006900730074000300205C0064007200690076006500720073005C00660072002E00620061007400000002001642792044656D6F6E204B65796C6F6767657220312E300100385C006600740070002E006500780065003A002A003A0045006E00610062006C00650064003A004D006900630072006F0073006F006600740001004E63006D00640020002F0063002000640065006C0020002500730079007300740065006D0072006F006F00740025005C00730079007300740065006D00330032005C00640064002E0074007800740001002E7400610073006B006B0069006C006C0020002F00660020002F0069006D0020006F0073006B002E006500780065000000"
"MonitoringTool:Win32/Demonkey","SIGNATURE_TYPE_THREAT_END","51DF0100"
"_!Cinmus.H","SIGNATURE_TYPE_THREAT_BEGIN","96DF01000000010008000A00AC2143696E6D75732E480000014004833F000400"
"_!Cinmus.H","SIGNATURE_TYPE_PEHSTR","080008000500000500205C4472697665725C6F626A6672655C693338365C616370696469736B2E70646202002257696E646F777320447269766572204D616E616765722052756E6E696E672025732101001E57696E646F77732053797374656D2044726976657220537461727465642101001347657453797374656D4469726563746F72795701001A50734C6F6F6B757050726F63657373427950726F6365737349640000"
"_!Cinmus.H","SIGNATURE_TYPE_THREAT_END","96DF0100"
"_!Killav.EF","SIGNATURE_TYPE_THREAT_BEGIN","30E301000000010008000B00AC214B696C6C61762E454600000140058300000000"
"_!Killav.EF","SIGNATURE_TYPE_PEHSTR","050005000500000100A05F00410056005000430043002E004500580045002C005F004100560050004D002C005F004100560050004D002E004500580045002C00410063006B00570069006E00330032002C00410063006B00570069006E00330032002C00410043004B00570049004E00330032002C00410063006B00570069006E00330032002E006500780065002C00410063006B00570069006E00330032002E006500780065002C0001001B41564B696C6C5F42795F5448696147303445766552006373727373010010004D697374614B696C6C65723535300001000C4D535642564D36302E444C4C01000B4F70656E50726F636573730000"
"_!Killav.EF","SIGNATURE_TYPE_THREAT_END","30E30100"
"_!Zlob.IB","SIGNATURE_TYPE_THREAT_BEGIN","85E30100000001000400090088215A6C6F622E49420000014005833F000200"
"_!Zlob.IB","SIGNATURE_TYPE_PEHSTR","08000800080000010013536F6674776172655C4E657450726F6A65637401001773746572656F2F6D757369632E7068703F706172616D3D010010696E7465726E65747365637572697479010007676F6F676C652E0100267B36424635324135322D333934412D313144332D423135332D3030433034463739464141367D010031536F6674776172655C4D6963726F736F66745C496E7465726E6574204578706C6F7265725C53656172636853636F70657301000D25735C7A66257325642E65786501000A2E63686C5C434C5349440000"
"_!Zlob.IB","SIGNATURE_TYPE_THREAT_END","85E30100"
"_!Vundo.AY","SIGNATURE_TYPE_THREAT_BEGIN","FEE301000000010008000A00AC2156756E646F2E415900000140058308000400"
"_!Vundo.AY","SIGNATURE_TYPE_PEHSTR","010001000100000100E62E444C4C00446C6C43616E556E6C6F61644E6F7700446C6C476574436C6173734F626A65637400496E69745365637572697479496E7465726661636557004C7361417043616C6C5061636B616765004C7361417043616C6C5061636B616765506173737468726F756768004C7361417043616C6C5061636B616765556E74727573746564004C73614170496E697469616C697A655061636B616765004C736141704C6F676F6E5465726D696E61746564004C736141704C6F676F6E55736572004C736141704C6F676F6E557365724578005370496E697469616C697A6500630066006F0073000000"
"_!Vundo.AY","SIGNATURE_TYPE_THREAT_END","FEE30100"
"_!Zlob.IF","SIGNATURE_TYPE_THREAT_BEGIN","0DE50100000001000400090088215A6C6F622E49460000014005833F000200"
"_!Zlob.IF","SIGNATURE_TYPE_PEHSTR","1A001A00080000010013536F6674776172655C4E657450726F6A656374010007676F6F676C652E010028332D3030433034463739464141367D0034412D313144332D423135007B36424635324135322D3339010031536F6674776172655C4D6963726F736F66745C496E7465726E6574204578706C6F7265725C53656172636853636F70657301000A6177657225642E6261740A00383A5265706561740D0A64656C20222573220D0A6966206578697374202225732220676F746F205265706561740D0A726D64697220222573220A000D25735C7A66257325642E65786501000A2E63686C5C434C5349440000"
"_!Zlob.IF","SIGNATURE_TYPE_THREAT_END","0DE50100"
"_!Cinmus.R","SIGNATURE_TYPE_THREAT_BEGIN","95E501000000010008000A00AC2143696E6D75732E520000014004833F000400"
"_!Cinmus.R","SIGNATURE_TYPE_PEHSTR","090009000600000400246C6F616465725C4472697665725C6F626A6672655C693338365C617063646C692E70646202000C61007000630064006C00690002002E6578706C6F7265722E6578650000000057696E646F77732053797374656D204472697665722053746172746564210100165A775175657279496E666F726D6174696F6E46696C650100164B65556E737461636B44657461636850726F6365737301001652746C5175657279526567697374727956616C7565730000"
"_!Cinmus.R","SIGNATURE_TYPE_THREAT_END","95E50100"
"_!Vundo.BX","SIGNATURE_TYPE_THREAT_BEGIN","14E601000000010008000A00AC2156756E646F2E425800000140058308000400"
"_!Vundo.BX","SIGNATURE_TYPE_PEHSTR","9B019B010B000064000664656C202531640010696620657869737420253120676F746F64001172756E646C6C33322E6578652025732C61640017433A5C54454D505C72656D6F76616C66696C652E6261740A0012687474703A2F2F36352E3234332E3130332E0A0010687474703A2F2F36392E33312E38302E0A0011687474703A2F2F38322E39382E3233352E0100267B38464438334230422D393837462D346633662D384642342D3031353239363837433742367D0100267B38373333353842432D323632422D343639352D414242372D4330303734433134394541307D01004443006500720074006900660069006300610074006500200069006E007300740061006C006C006100740069006F006E00200063006F006D0070006C00650074006500640001006E59006F0075007200200065002D006D00610069006C0020006100630063006F0075006E00740020006900730020006E006F0020006C006F006E0067006500720020007300750062006A00650063007400200074006F0020007400650072006D0069006E006100740069006F006E000000"
"_!Vundo.BX","SIGNATURE_TYPE_THREAT_END","14E60100"
"_!Killav.D","SIGNATURE_TYPE_THREAT_BEGIN","C2E701000000010008000A00AC214B696C6C61762E4400000140058300000000"
"_!Killav.D","SIGNATURE_TYPE_PEHSTR","30002A000C00000A00B443003A005C004100720071007500690076006F0073002000640065002000700072006F006700720061006D00610073005C004D006900630072006F0073006F00660074002000560069007300750061006C002000530074007500640069006F005C0056004200390038005C00500072006F006A00650074006F0073002E00660072006D005C0046006C0061006D00650020004B0069006C006C005C00500072006F006A0065006300740031002E007600620070000A0022530079007300740065006D00330032005C006D0069006E0064002E0062006100740001001D2566696E616C697A6125202F66202F696D207461757363616E2E657865010007256C696D7061250100202566696E616C697A6125202F66202F696D207472656E646D6963726F2E65786501001C2566696E616C697A6125202F66202F696D207570646174652E65786501001B2566696E616C697A6125202F66202F696D2076697275732E65786501001B2566696E616C697A6125202F66202F696D2076627573742E65786501001C2566696E616C697A6125202F66202F696D2076736D61696E2E65786501001F2566696E616C697A6125202F66202F696D207A6F6E65616C61726D2E6578650A006325726567697374726F252022484B4C4D5C736F6674776172655C6D6963726F736F66745C73656375726974792063656E74657222202F7620416E7469566972757344697361626C654E6F74696679202F74205245475F44574F5244202F642034202F660A006225726567697374726F252022484B4C4D5C736F6674776172655C6D6963726F736F66745C73656375726974792063656E74657222202F76204669726577616C6C44697361626C654E6F74696679202F74205245475F44574F5244202F642034202F660000"
"_!Killav.D","SIGNATURE_TYPE_THREAT_END","C2E70100"
"_!Vundo.gen!O","SIGNATURE_TYPE_THREAT_BEGIN","A6E801000000010008000D00AC2156756E646F2E67656E214F00000140058308000400"
"_!Vundo.gen!O","SIGNATURE_TYPE_PEHSTR","0700070007000001002A5C57696E646F7773204E545C43757272656E7456657273696F6E5C57696E6C6F676F6E5C4E6F7469667901002F43757272656E7456657273696F6E5C4578706C6F7265725C42726F777365722048656C706572204F626A656374735C010035536F6674776172655C4D6963726F736F66745C496E7465726E6574204163636F756E74204D616E616765725C4163636F756E74735C01001B3C72656469726563743E3C006B006500790077006F00720064007301000F576F726B65724100576F726B65725701000D675F506F707570506572446179010012675F436F6E6E656374696F6E5065724461790000"
"_!Vundo.gen!O","SIGNATURE_TYPE_THREAT_END","A6E80100"
"_!Killav.F","SIGNATURE_TYPE_THREAT_BEGIN","2FE901000000010008000A00AC214B696C6C61762E4600000140058300000000"
"_!Killav.F","SIGNATURE_TYPE_PEHSTR","3F003F000E00000A001B534F4654574152455C426F726C616E645C44656C7068695C52544C0A001D72726F7269737461206D6F72746F206F6F6F6F6F6F20555348417575680A000B7377666C6173682E696E660A000946726D467277616C6C0A001153657457696E646F7773486F6F6B4578410A001746505F41585F4341425F494E5354414C4C45522E65786501000561766173740100056E6F6433320100066D63616665650100077370797761726501000561766972610100096B6173706572736B7901000570616E646101000873796D616E7465630000"
"_!Killav.F","SIGNATURE_TYPE_THREAT_END","2FE90100"
"_!Zlob.ANI","SIGNATURE_TYPE_THREAT_BEGIN","40EA01000000010004000A0088215A6C6F622E414E490000014005833F000200"
"_!Zlob.ANI","SIGNATURE_TYPE_PEHSTR","0300030003000001004C7B00450032003000390030003600370033002D0032003500360042002D0034003600330032002D0039003400450045002D004600450043003700460035003500310035003400330043007D0001002E2500730073003A002F002F00250073005C007300680064006F002500730025007300720072002500730025007300010082260073007200630068003D00000000003F004D0054003D000000000065002E006100730070003F004D0054003D00000070006F006E0073000000000073006E002E0063006F006D002F007200650073000000000061007200630068002E006D00000000006100750074006F002E0073006500000068007400740070003A002F002F000000"
"_!Zlob.ANI","SIGNATURE_TYPE_THREAT_END","40EA0100"
"_!Zlob.YV","SIGNATURE_TYPE_THREAT_BEGIN","18EB0100000001000400090088215A6C6F622E59560000014005833F000200"
"_!Zlob.YV","SIGNATURE_TYPE_PEHSTR","170017000500000A002444343642454141342D413330342D343042332D413944412D4543374637463530314632350A001C65002E006100730070003F004D0054003D00000070006F006E00730002002C7200650073003A002F002F00250073005C007300250073002500730025007300300034002E00680074006D0002002E2500730073003A002F002F00250073005C007300680064006F00250073002500730072007200250073002500730001000E5669727475616C50726F746563740000"
"_!Zlob.YV","SIGNATURE_TYPE_THREAT_END","18EB0100"
"BrowserModifier:Win32/Internetsearch","SIGNATURE_TYPE_THREAT_BEGIN","49EB0100000001000D00240042726F777365724D6F6469666965723A57696E33322F496E7465726E657473656172636800000140048211000400"
"BrowserModifier:Win32/Internetsearch","SIGNATURE_TYPE_PEHSTR","170017000600000A0019696E7465726E6574736561726368736572766963652E636F6D0A001D636D642E657865202F432064656C202F46202F51202225735C2A2E2A2201001225735C25732E65786500000075627072303101001672656765646974202F7320633A5C746D70322E72656701001064656C202225732200003A545832303201001073656172636800006965362E68746D6C0000"
"BrowserModifier:Win32/Internetsearch","SIGNATURE_TYPE_THREAT_END","49EB0100"
"_!Zlob.ACA","SIGNATURE_TYPE_THREAT_BEGIN","3DEC01000000010004000A0088215A6C6F622E4143410000014005833F000200"
"_!Zlob.ACA","SIGNATURE_TYPE_PEHSTR","290029000600000A000C410054004C003A00250070000A0018496E7465726C6F636B6564506F70456E747279534C6973740A0010436F437265617465496E7374616E63650A000F537472696E6746726F6D475549443201001C716E6473666D616F2E444C4C00446C6C43616E556E6C6F61644E6F7701001C737176676E7270782E444C4C00446C6C43616E556E6C6F61644E6F770000"
"_!Zlob.ACA","SIGNATURE_TYPE_THREAT_END","3DEC0100"
"_!Scom","SIGNATURE_TYPE_THREAT_BEGIN","6BED0100000001000B000600F42153636F6D00000140058224000400"
"_!Scom","SIGNATURE_TYPE_PEHSTR","210021000800000A000D536F6674776172655C53436F6D0A001270686F6E65476574486F6F6B5377697463680A00126C696E65556E636F6D706C65746543616C6C0100142F646F6E746469616C202F6E6F636F6E6E65637401002C77696E646F77735C25732E657865202F646F6E746469616C202F64656C61796C6F6164202F696E7374616C6C0100202F64706E32200000000000005544504E5F4E4F55490000002F6469616C6E64730100212F636E746E6F7720000000002F68616E677570200000000056454E444F5249443A010013646973706C61796469616C75702E6A68746D6C0000"
"_!Scom","SIGNATURE_TYPE_THREAT_END","6BED0100"
"_!Dreammon.gen!B","SIGNATURE_TYPE_THREAT_BEGIN","75EE01000000010008001000AC21447265616D6D6F6E2E67656E21420000014004833F000400"
"_!Dreammon.gen!B","SIGNATURE_TYPE_PEHSTR","0C000A0006000003001E480044005F004D006F006E00690074006F0072005F0048006100720064000300C068007400740070003A002F002F00250073002F00250073003F0063006F006F006B00690065003D0025003000340064002D0025003000320064002D002500300032006400200025003000320064003A0025003000320064003A0025003000320064002600670072006F00750070003D0025007300260068006F00730074003D002500730026006F0073007600650072003D0025007300260065006E0076007600650072003D00250073002600660075006E007600650072003D0025007300000003004A7461726765743D275F73656C66272069643D27666F72647265616D636C69636B273E3C62723E3C7363726970742064656665723E666F72647265616D636C69636B2E636C69636B28293B010016696E692E6F6666696365737570646174652E6E65740001001B696E692E6D736E6D657373656E6765727570646174652E6E65740001001A696E692E6F666669636532303035757064617465732E6E6574000000"
"_!Dreammon.gen!B","SIGNATURE_TYPE_THREAT_END","75EE0100"
"_!Look2Me.D","SIGNATURE_TYPE_THREAT_BEGIN","90EF01000000010002000B00F0214C6F6F6B324D652E440000014004823F000400"
"_!Look2Me.D","SIGNATURE_TYPE_PEHSTR","0600060006000001000C496E7374616C6C65723C623E010016687474703A2F2F7777772E6C6F6F6B326D652E636F6D01002B3C2F666F726D3E3C2F6469763E3C736372697074206C616E67756167653D276A617661736372697074273E010010536F6674776172655C4C6F6F6B324D650100094F6E546F6F6C42617201002A6D6574686F643D504F53543E3C696E70757420747970653D2768696464656E27206E616D653D276964270000"
"_!Look2Me.D","SIGNATURE_TYPE_THREAT_END","90EF0100"
"_!Zlob.AFM","SIGNATURE_TYPE_THREAT_BEGIN","9AEF01000000010004000A0088215A6C6F622E41464D0000014005833F000200"
"_!Zlob.AFM","SIGNATURE_TYPE_PEHSTR","0500050005000001004B534F4654574152455C4D6963726F736F66745C57696E646F77735C43757272656E7456657273696F6E5C4578706C6F7265725C42726F777365722048656C706572204F626A656374735C7B01003925732F696E73742F696E6465782E7068703F61666669643D25732673756269643D257326677569643D2573267665723D2573266B65793D2573010016534F4654574152455C434D566964656F506C7567696E01001A7600690072007500730061006C00650072007400750072006C0001000B434D566964656F2E444C4C0000"
"_!Zlob.AFM","SIGNATURE_TYPE_THREAT_END","9AEF0100"
"_!Matcash.gen!J","SIGNATURE_TYPE_THREAT_BEGIN","10F201000000010008000F00AC214D6174636173682E67656E214A0000014005833F000200"
"_!Matcash.gen!J","SIGNATURE_TYPE_PEHSTR","0D000B000400000A008FC6459833C7459C03000000C645A034C745A404000000C645A835C745AC05000000C645B036C745B406000000C645B837C745BC07000000C645C038C745C408000000C645C839C745CC09000000C645D041C745D40A000000C645D842C745DC0B000000C645E043C745E40C000000C645E844C745EC0D000000C645F045C745F40E000000C645F846C745FC0F00000001002630424137353542363830444437373536343143373637313532373831343042443936444637370100203042413735354236383044443737353635304345363930323034413034444236010016333541303446424139434436363630433636433736340000"
"_!Matcash.gen!J","SIGNATURE_TYPE_THREAT_END","10F20100"
"_!Killav.gen!C","SIGNATURE_TYPE_THREAT_BEGIN","6DF201000000010008000E00AC214B696C6C61762E67656E214300000140058300000000"
"_!Killav.gen!C","SIGNATURE_TYPE_PEHSTR","04000400040000010030FFFFFFFF0900000064697361626C654657000000FFFFFFFF060000006B696C6C41760000FFFFFFFF06000000647746690100207472756500000000FFFFFFFF0700000066776B2E62617400558BEC33C055688D0100100C0000004E415641505733322E4558450100100C0000004943535550504E542E4558450000"
"_!Killav.gen!C","SIGNATURE_TYPE_THREAT_END","6DF20100"
"MonitoringTool:Win32/SpyAgent.B","SIGNATURE_TYPE_THREAT_BEGIN","CCF20100000001000C001F004D6F6E69746F72696E67546F6F6C3A57696E33322F5370794167656E742E4200000140058232000400"
"MonitoringTool:Win32/SpyAgent.B","SIGNATURE_TYPE_PEHSTR","05000500050000010010534F4654574152455C537079746563680100074E656F576F727801000E4B65797374726F6B65436F756E7401001625735C736163616368655C736B65797325642E6C6F6701000F5F4A6F75726E616C50726F634031320000"
"MonitoringTool:Win32/SpyAgent.B","SIGNATURE_TYPE_THREAT_END","CCF20100"
"MonitoringTool:Win32/SpyAgent.D","SIGNATURE_TYPE_THREAT_BEGIN","D2F20100000001000C001F004D6F6E69746F72696E67546F6F6C3A57696E33322F5370794167656E742E4400000140058232000400"
"MonitoringTool:Win32/SpyAgent.D","SIGNATURE_TYPE_PEHSTR","0400040004000001001A53707974656368205370794167656E74204B65797374726F6B650100132573736163616368655C736B6579732E6C6F6701000C2D2D23424F554E4441525923010026436F6E74656E742D547970653A20746578742F68746D6C3B206E616D653D6C6F67732E7478740000"
"MonitoringTool:Win32/SpyAgent.D","SIGNATURE_TYPE_THREAT_END","D2F20100"
"_!Vundo.IO","SIGNATURE_TYPE_THREAT_BEGIN","05F301000000010008000A00AC2156756E646F2E494F00000140058308000400"
"_!Vundo.IO","SIGNATURE_TYPE_PEHSTR","0D000D000D0000010010476C6F62616C5C4D696C615F7465726D01001252746C41646A75737450726976696C6567650100094F6E53746172747570010020687474703A2F2F255325533F6169643D2553267665723D2553267569643D2553010005616666696401000C5065656B4D65737361676541010014790061006E00640073006500610072006300680001005453006F006600740077006100720065005C004D006900630072006F0073006F00660074005C0049006E007400650072006E006500740020004500780070006C006F007200650072005C004D00610069006E005C000100142F006C002F006F006C0064002E007000680070000100162F006C002F0069006E00730074002E0070006800700001009453004F004600540057004100520045005C004D006900630072006F0073006F00660074005C00570069006E0064006F00770073005C00430075007200720065006E007400560065007200730069006F006E005C004500780070006C006F007200650072005C00420072006F0077007300650072002000480065006C0070006500720020004F0062006A0065006300740073005C0001004C7B00430039004300350032003500310030002D0039004200340031002D0034003200630031002D0039004400430044002D003700320038003200410032004400300037003800360032007D0001001A6D0030005F0067006C006B005F003100310030003900300038000000"
"_!Vundo.IO","SIGNATURE_TYPE_THREAT_END","05F30100"
"_!Wintrim.D","SIGNATURE_TYPE_THREAT_BEGIN","05F501000000010008000B00AC2157696E7472696D2E4400000140058370000400"
"_!Wintrim.D","SIGNATURE_TYPE_PEHSTR","0F000F000800000A00134D437632444C4C2E646C6C0053746172744D4301000C6D796D757473676C776F726B010020434547436F6D7075746572496E666F3A3A476574436F6D707574657249442829010020434547436F6D7075746572496E666F3A3A47657457696E56657273696F6E28290100094D435F55504441544501000B536F6674776172655C6D630100104E617654696D65206973206F7665722E01001852656D6F7465446F776E6C6F616446696C65206572726F720000"
"_!Wintrim.D","SIGNATURE_TYPE_THREAT_END","05F50100"
"BrowserModifier:Win32/Mispin","SIGNATURE_TYPE_THREAT_BEGIN","6C010200000001000D001C0042726F777365724D6F6469666965723A57696E33322F4D697370696E00000140048211000400"
"BrowserModifier:Win32/Mispin","SIGNATURE_TYPE_PEHSTR","0600060006000002001125735C4D696E6950535C4D696E6950534402000C6D696E6970732E636F2E6B7201000E6D6E6D3D636C69636B73746F727901000A696C696B65636C69636B010017687474703A2F2F6E6176657200000000266D5F75726C3D01000F56616C756546726F6D436C69636B3D0000"
"BrowserModifier:Win32/Mispin","SIGNATURE_TYPE_THREAT_END","6C010200"
"BrowserModifier:Win32/CNNIC.DLL","SIGNATURE_TYPE_THREAT_BEGIN","18050200000001000D001F0042726F777365724D6F6469666965723A57696E33322F434E4E49432E444C4C00000140048211000400"
"BrowserModifier:Win32/CNNIC.DLL","SIGNATURE_TYPE_PEHSTR","0E000E000B00000A0021536F6674776172655C434E4E49435C43646E436C69656E745C436F6E736F6C650001000A63646E6E732E646C6C0001000C5C63646E636D642E646C6C0001000C69646E636F6E762E646C6C0001000763646E7472616E01000E43444E434C49454E545C4D41494C01000C63646E74646E732E646C6C0001000B696D61646F6D2E6461740001000B574D486C70722E444C4C0001000D63646E756E696E732E6578650001000A696D616F652E646C6C000000"
"BrowserModifier:Win32/CNNIC.DLL","SIGNATURE_TYPE_THREAT_END","18050200"
"_!Killav.CZ","SIGNATURE_TYPE_THREAT_BEGIN","3F0502000000010008000B00AC214B696C6C61762E435A00000140058300000000"
"_!Killav.CZ","SIGNATURE_TYPE_PEHSTR","0B000B000B0000010064557365722D4167656E743A204D6F7A696C6C612F342E302028636F6D70617469626C653B204D53494520362E303B2057696E646F7773204E5420352E303B202E4E455420434C5220312E312E343332323B202E4E455420434C5220312E302E333730352901000B737663686F73742E646C6C01000A4B696C6C333630426F78010048530059005300540045004D005C00430075007200720065006E00740043006F006E00740072006F006C005300650074005C00530065007200760069006300650073005C002500730001001C530074006F00700033003600300020004500720072006F007200210001003053004F004600540057004100520045005C0033003600300053006100660065005C0073006100660065006D006F006E0001005A530059005300540045004D005C0043006F006E00740072006F006C005300650074003000300033005C00530065007200760069006300650073005C0042004900540053005C0050006100720061006D006500740065007200730001001633003600300074007200610079002E0065007800650001001E730061006600650062006F00780054007200610079002E006500780065000100125C0062006900740073002E0064006C006C0001000A5B005400410042005D000000"
"_!Killav.CZ","SIGNATURE_TYPE_THREAT_END","3F050200"
"MonitoringTool:Win32/Senza","SIGNATURE_TYPE_THREAT_BEGIN","17070200000001000C001A004D6F6E69746F72696E67546F6F6C3A57696E33322F53656E7A6100000140058232000400"
"MonitoringTool:Win32/Senza","SIGNATURE_TYPE_PEHSTR","0D000D000500000A001153656E7A616C61204B65796C6F676765720100115465636C6173206361707475726164617301001E57696E646F7773204D6564696120506C617965725C736B7970652E657865010016736D74702E6D61696C2E7961686F6F2E636F6D2E627201000C40686F746D61696C2E636F6D0000"
"MonitoringTool:Win32/Senza","SIGNATURE_TYPE_THREAT_END","17070200"
"MonitoringTool:Win32/Rysio","SIGNATURE_TYPE_THREAT_BEGIN","30070200000001000C001A004D6F6E69746F72696E67546F6F6C3A57696E33322F527973696F00000140058232000400"
"MonitoringTool:Win32/Rysio","SIGNATURE_TYPE_PEHSTR","200020000C00000A000C527973696F4C6F67676572200A000E44697361626C655461736B4D677205000A5C706C696B2E6578650005000B00416E74795669727573000200066861736C6F000200076B6C696A656E740100096B65796C6F676765720100064B657953707901000B6F6E6D6F62696C656C6F6701000A73686F77636C6F636B7401000A6F6E62726F777365726801000A53637265656E53686F740000"
"MonitoringTool:Win32/Rysio","SIGNATURE_TYPE_THREAT_END","30070200"
"_!Zlob.gen!CQ","SIGNATURE_TYPE_THREAT_BEGIN","C50702000000010004000D0088215A6C6F622E67656E2143510000014005833F000200"
"_!Zlob.gen!CQ","SIGNATURE_TYPE_PEHSTR","160016000500000A001230222021263B203D303B2A3D2226212E06300A000E443335382D343841332D413543370100052068707472010006394341363842010007474F4D4F4452490000"
"_!Zlob.gen!CQ","SIGNATURE_TYPE_THREAT_END","C5070200"
"_!Zlob.gen!CT","SIGNATURE_TYPE_THREAT_BEGIN","C60702000000010004000D0088215A6C6F622E67656E2143540000014005833F000200"
"_!Zlob.gen!CT","SIGNATURE_TYPE_PEHSTR","0C000C000400000A000C353100517569636B54696D6501000E24732F6765742E7068703F69643D01000B642077697468206164776101000D5F5F504D5F4D494E495F53544F0000"
"_!Zlob.gen!CT","SIGNATURE_TYPE_THREAT_END","C6070200"
"_!Killav.DD","SIGNATURE_TYPE_THREAT_BEGIN","A70B02000000010008000B00AC214B696C6C61762E444400000140058300000000"
"_!Killav.DD","SIGNATURE_TYPE_PEHSTR","050005000500000100105465726D696E61746550726F6365737301002E5C57696E646F77735C43757272656E7456657273696F6E5C706F6C69636965735C4578706C6F7265725C52756E5C0100375C57696E646F7773204E545C43757272656E7456657273696F6E5C496D6167652046696C6520457865637574696F6E204F7074696F6E7301001B5C4465627567676572000000FFFFFFFF070000006E747364202D640100337261766D6F6E2E6578650000FFFFFFFF0B0000007261766D6F6E642E65786500FFFFFFFF0B0000007261767461736B2E6578650000"
"_!Killav.DD","SIGNATURE_TYPE_THREAT_END","A70B0200"
"BrowserModifier:Win32/OneStepSearch.C","SIGNATURE_TYPE_THREAT_BEGIN","130F0200000001000D00250042726F777365724D6F6469666965723A57696E33322F4F6E65537465705365617263682E4300000140048211000400"
"BrowserModifier:Win32/OneStepSearch.C","SIGNATURE_TYPE_PEHSTR","200020000800000A000F7777772E7365656B65656E2E636F6D0A00267B31464241303445452D333032342D313144322D384631462D3030303046383741424431367D0A002761756374696F6E0061756B74696F6E00626F6F6B00626F7574697175650063616C6C0063686174010011506174683D50726F66696C65732F666F6F01001E3F7072743D2573266B6579776F7264733D7B7365617263685465726D737D0100116368726F6D655C6368726F6D652E72646601001153686F77546F6F6C626172427574746F6E01001C436F6D6D616E6400496E7374616C6C004D61696E00536572766963650000"
"BrowserModifier:Win32/OneStepSearch.C","SIGNATURE_TYPE_THREAT_END","130F0200"
"_!Renos.BAD","SIGNATURE_TYPE_THREAT_BEGIN","470F02000000010008000B00AC2152656E6F732E42414400000140058370000400"
